year;abbr;canton;age;sex;population
2011;BE;Bern;0;2;
2011;BE;Bern;1;2;
2011;BE;Bern;2;2;
2011;BE;Bern;3;2;
2011;BE;Bern;4;2;
2011;BE;Bern;5;2;
2011;BE;Bern;6;2;
2011;BE;Bern;7;2;
2011;BE;Bern;8;2;
2011;BE;Bern;9;2;
2011;BE;Bern;10;2;
2011;BE;Bern;11;2;
2011;BE;Bern;12;2;
2011;BE;Bern;13;2;
2011;BE;Bern;14;2;
2011;BE;Bern;15;2;
2011;BE;Bern;16;2;
2011;BE;Bern;17;2;
2011;BE;Bern;18;2;
2011;BE;Bern;19;2;
2011;BE;Bern;20;2;
2011;BE;Bern;21;2;
2011;BE;Bern;22;2;
2011;BE;Bern;23;2;
2011;BE;Bern;24;2;
2011;BE;Bern;25;2;
2011;BE;Bern;26;2;
2011;BE;Bern;27;2;
2011;BE;Bern;28;2;
2011;BE;Bern;29;2;
2011;BE;Bern;30;2;
2011;BE;Bern;31;2;
2011;BE;Bern;32;2;
2011;BE;Bern;33;2;
2011;BE;Bern;34;2;
2011;BE;Bern;35;2;
2011;BE;Bern;36;2;
2011;BE;Bern;37;2;
2011;BE;Bern;38;2;
2011;BE;Bern;39;2;
2011;BE;Bern;40;2;
2011;BE;Bern;41;2;
2011;BE;Bern;42;2;
2011;BE;Bern;43;2;
2011;BE;Bern;44;2;
2011;BE;Bern;45;2;
2011;BE;Bern;46;2;
2011;BE;Bern;47;2;
2011;BE;Bern;48;2;
2011;BE;Bern;49;2;
2011;BE;Bern;50;2;
2011;BE;Bern;51;2;
2011;BE;Bern;52;2;
2011;BE;Bern;53;2;
2011;BE;Bern;54;2;
2011;BE;Bern;55;2;
2011;BE;Bern;56;2;
2011;BE;Bern;57;2;
2011;BE;Bern;58;2;
2011;BE;Bern;59;2;
2011;BE;Bern;60;2;
2011;BE;Bern;61;2;
2011;BE;Bern;62;2;
2011;BE;Bern;63;2;
2011;BE;Bern;64;2;
2011;BE;Bern;65;2;
2011;BE;Bern;66;2;
2011;BE;Bern;67;2;
2011;BE;Bern;68;2;
2011;BE;Bern;69;2;
2011;BE;Bern;70;2;
2011;BE;Bern;71;2;
2011;BE;Bern;72;2;
2011;BE;Bern;73;2;
2011;BE;Bern;74;2;
2011;BE;Bern;75;2;
2011;BE;Bern;76;2;
2011;BE;Bern;77;2;
2011;BE;Bern;78;2;
2011;BE;Bern;79;2;
2011;BE;Bern;80;2;
2011;BE;Bern;81;2;
2011;BE;Bern;82;2;
2011;BE;Bern;83;2;
2011;BE;Bern;84;2;
2011;BE;Bern;85;2;
2011;BE;Bern;86;2;
2011;BE;Bern;87;2;
2011;BE;Bern;88;2;
2011;BE;Bern;89;2;
2011;BE;Bern;90;2;
2011;BE;Bern;91;2;
2011;BE;Bern;92;2;
2011;BE;Bern;93;2;
2011;BE;Bern;94;2;
2011;BE;Bern;95;2;
2011;BE;Bern;96;2;
2011;BE;Bern;97;2;
2011;BE;Bern;98;2;
2011;BE;Bern;99+;2;
2011;LU;Luzern;0;1;
2011;LU;Luzern;1;1;
2011;LU;Luzern;2;1;
2011;LU;Luzern;3;1;
2011;LU;Luzern;4;1;
2011;LU;Luzern;5;1;
2011;LU;Luzern;6;1;
2011;LU;Luzern;7;1;
2011;LU;Luzern;8;1;
2011;LU;Luzern;9;1;
2011;LU;Luzern;10;1;
2011;LU;Luzern;11;1;
2011;LU;Luzern;12;1;
2011;LU;Luzern;13;1;
2011;LU;Luzern;14;1;
2011;LU;Luzern;15;1;
2011;LU;Luzern;16;1;
2011;LU;Luzern;17;1;
2011;LU;Luzern;18;1;
2011;LU;Luzern;19;1;
2011;LU;Luzern;20;1;
2011;LU;Luzern;21;1;
2011;LU;Luzern;22;1;
2011;LU;Luzern;23;1;
2011;LU;Luzern;24;1;
2011;LU;Luzern;25;1;
2011;LU;Luzern;26;1;
2011;LU;Luzern;27;1;
2011;LU;Luzern;28;1;
2011;LU;Luzern;29;1;
2011;LU;Luzern;30;1;
2011;LU;Luzern;31;1;
2011;LU;Luzern;32;1;
2011;LU;Luzern;33;1;
2011;LU;Luzern;34;1;
2011;LU;Luzern;35;1;
2011;LU;Luzern;36;1;
2011;LU;Luzern;37;1;
2011;LU;Luzern;38;1;
2011;LU;Luzern;39;1;
2011;LU;Luzern;40;1;
2011;LU;Luzern;41;1;
2011;LU;Luzern;42;1;
2011;LU;Luzern;43;1;
2011;LU;Luzern;44;1;
2011;LU;Luzern;45;1;
2011;LU;Luzern;46;1;
2011;LU;Luzern;47;1;
2011;LU;Luzern;48;1;
2011;LU;Luzern;49;1;
2011;LU;Luzern;50;1;
2011;LU;Luzern;51;1;
2011;LU;Luzern;52;1;
2011;LU;Luzern;53;1;
2011;LU;Luzern;54;1;
2011;LU;Luzern;55;1;
2011;LU;Luzern;56;1;
2011;LU;Luzern;57;1;
2011;LU;Luzern;58;1;
2011;LU;Luzern;59;1;
2011;LU;Luzern;60;1;
2011;LU;Luzern;61;1;
2011;LU;Luzern;62;1;
2011;LU;Luzern;63;1;
2011;LU;Luzern;64;1;
2011;LU;Luzern;65;1;
2011;LU;Luzern;66;1;
2011;LU;Luzern;67;1;
2011;LU;Luzern;68;1;
2011;LU;Luzern;69;1;
2011;LU;Luzern;70;1;
2011;LU;Luzern;71;1;
2011;LU;Luzern;72;1;
2011;LU;Luzern;73;1;
2011;LU;Luzern;74;1;
2011;LU;Luzern;75;1;
2011;LU;Luzern;76;1;
2011;LU;Luzern;77;1;
2011;LU;Luzern;78;1;
2011;LU;Luzern;79;1;
2011;LU;Luzern;80;1;
2011;LU;Luzern;81;1;
2011;LU;Luzern;82;1;
2011;LU;Luzern;83;1;
2011;LU;Luzern;84;1;
2011;LU;Luzern;85;1;
2011;LU;Luzern;86;1;
2011;LU;Luzern;87;1;
2011;LU;Luzern;88;1;
2011;LU;Luzern;89;1;
2011;LU;Luzern;90;1;
2011;LU;Luzern;91;1;
2011;LU;Luzern;92;1;
2011;LU;Luzern;93;1;
2011;LU;Luzern;94;1;
2011;LU;Luzern;95;1;
2011;LU;Luzern;96;1;
2011;LU;Luzern;97;1;
2011;LU;Luzern;98;1;
2011;LU;Luzern;99+;1;
2011;LU;Luzern;0;2;
2011;LU;Luzern;1;2;
2011;LU;Luzern;2;2;
2011;LU;Luzern;3;2;
2011;LU;Luzern;4;2;
2011;LU;Luzern;5;2;
2011;LU;Luzern;6;2;
2011;LU;Luzern;7;2;
2011;LU;Luzern;8;2;
2011;LU;Luzern;9;2;
2011;LU;Luzern;10;2;
2011;LU;Luzern;11;2;
2011;LU;Luzern;12;2;
2011;LU;Luzern;13;2;
2011;LU;Luzern;14;2;
2011;LU;Luzern;15;2;
2011;LU;Luzern;16;2;
2011;LU;Luzern;17;2;
2011;LU;Luzern;18;2;
2011;LU;Luzern;19;2;
2011;LU;Luzern;20;2;
2011;LU;Luzern;21;2;
2011;LU;Luzern;22;2;
2011;LU;Luzern;23;2;
2011;LU;Luzern;24;2;
2011;LU;Luzern;25;2;
2011;LU;Luzern;26;2;
2011;LU;Luzern;27;2;
2011;LU;Luzern;28;2;
2011;LU;Luzern;29;2;
2011;LU;Luzern;30;2;
2011;LU;Luzern;31;2;
2011;LU;Luzern;32;2;
2011;LU;Luzern;33;2;
2011;LU;Luzern;34;2;
2011;LU;Luzern;35;2;
2011;LU;Luzern;36;2;
2011;LU;Luzern;37;2;
2011;LU;Luzern;38;2;
2011;LU;Luzern;39;2;
2011;LU;Luzern;40;2;
2011;LU;Luzern;41;2;
2011;LU;Luzern;42;2;
2011;LU;Luzern;43;2;
2011;LU;Luzern;44;2;
2011;LU;Luzern;45;2;
2011;LU;Luzern;46;2;
2011;LU;Luzern;47;2;
2011;LU;Luzern;48;2;
2011;LU;Luzern;49;2;
2011;LU;Luzern;50;2;
2011;LU;Luzern;51;2;
2011;LU;Luzern;52;2;
2011;LU;Luzern;53;2;
2011;LU;Luzern;54;2;
2011;LU;Luzern;55;2;
2011;LU;Luzern;56;2;
2011;LU;Luzern;57;2;
2011;LU;Luzern;58;2;
2011;LU;Luzern;59;2;
2011;LU;Luzern;60;2;
2011;LU;Luzern;61;2;
2011;LU;Luzern;62;2;
2011;LU;Luzern;63;2;
2011;LU;Luzern;64;2;
2011;LU;Luzern;65;2;
2011;LU;Luzern;66;2;
2011;LU;Luzern;67;2;
2011;LU;Luzern;68;2;
2011;LU;Luzern;69;2;
2011;LU;Luzern;70;2;
2011;LU;Luzern;71;2;
2011;LU;Luzern;72;2;
2011;LU;Luzern;73;2;
2011;LU;Luzern;74;2;
2011;LU;Luzern;75;2;
2011;LU;Luzern;76;2;
2011;LU;Luzern;77;2;
2011;LU;Luzern;78;2;
2011;LU;Luzern;79;2;
2011;LU;Luzern;80;2;
2011;LU;Luzern;81;2;
2011;LU;Luzern;82;2;
2011;LU;Luzern;83;2;
2011;LU;Luzern;84;2;
2011;LU;Luzern;85;2;
2011;LU;Luzern;86;2;
2011;LU;Luzern;87;2;
2011;LU;Luzern;88;2;
2011;LU;Luzern;89;2;
2011;LU;Luzern;90;2;
2011;LU;Luzern;91;2;
2011;LU;Luzern;92;2;
2011;LU;Luzern;93;2;
2011;LU;Luzern;94;2;
2011;LU;Luzern;95;2;
2011;LU;Luzern;96;2;
2011;LU;Luzern;97;2;
2011;LU;Luzern;98;2;
2011;LU;Luzern;99+;2;
2011;UR;Uri;0;1;
2011;UR;Uri;1;1;
2011;UR;Uri;2;1;
2011;UR;Uri;3;1;
2011;UR;Uri;4;1;
2011;UR;Uri;5;1;
2011;UR;Uri;6;1;
2011;UR;Uri;7;1;
2011;UR;Uri;8;1;
2011;UR;Uri;9;1;
2011;UR;Uri;10;1;
2011;UR;Uri;11;1;
2011;UR;Uri;12;1;
2011;UR;Uri;13;1;
2011;UR;Uri;14;1;
2011;UR;Uri;15;1;
2011;UR;Uri;16;1;
2011;UR;Uri;17;1;
2011;UR;Uri;18;1;
2011;UR;Uri;19;1;
2011;UR;Uri;20;1;
2011;UR;Uri;21;1;
2011;UR;Uri;22;1;
2011;UR;Uri;23;1;
2011;UR;Uri;24;1;
2011;UR;Uri;25;1;
2011;UR;Uri;26;1;
2011;UR;Uri;27;1;
2011;UR;Uri;28;1;
2011;UR;Uri;29;1;
2011;UR;Uri;30;1;
2011;UR;Uri;31;1;
2011;UR;Uri;32;1;
2011;UR;Uri;33;1;
2011;UR;Uri;34;1;
2011;UR;Uri;35;1;
2011;UR;Uri;36;1;
2011;UR;Uri;37;1;
2011;UR;Uri;38;1;
2011;UR;Uri;39;1;
2011;UR;Uri;40;1;
2011;UR;Uri;41;1;
2011;UR;Uri;42;1;
2011;UR;Uri;43;1;
2011;UR;Uri;44;1;
2011;UR;Uri;45;1;
2011;UR;Uri;46;1;
2011;UR;Uri;47;1;
2011;UR;Uri;48;1;
2011;UR;Uri;49;1;
2011;UR;Uri;50;1;
2011;UR;Uri;51;1;
2011;UR;Uri;52;1;
2011;UR;Uri;53;1;
2011;UR;Uri;54;1;
2011;UR;Uri;55;1;
2011;UR;Uri;56;1;
2011;UR;Uri;57;1;
2011;UR;Uri;58;1;
2011;UR;Uri;59;1;
2011;UR;Uri;60;1;
2011;UR;Uri;61;1;
2011;UR;Uri;62;1;
2011;UR;Uri;63;1;
2011;UR;Uri;64;1;
2011;UR;Uri;65;1;
2011;UR;Uri;66;1;
2011;UR;Uri;67;1;
2011;UR;Uri;68;1;
2011;UR;Uri;69;1;
2011;UR;Uri;70;1;
2011;UR;Uri;71;1;
2011;UR;Uri;72;1;
2011;UR;Uri;73;1;
2011;UR;Uri;74;1;
2011;UR;Uri;75;1;
2011;UR;Uri;76;1;
2011;UR;Uri;77;1;
2011;UR;Uri;78;1;
2011;UR;Uri;79;1;
2011;UR;Uri;80;1;
2011;UR;Uri;81;1;
2011;UR;Uri;82;1;
2011;UR;Uri;83;1;
2011;UR;Uri;84;1;
2011;UR;Uri;85;1;
2011;UR;Uri;86;1;
2011;UR;Uri;87;1;
2011;UR;Uri;88;1;
2011;UR;Uri;89;1;
2011;UR;Uri;90;1;
2011;UR;Uri;91;1;
2011;UR;Uri;92;1;
2011;UR;Uri;93;1;
2011;UR;Uri;94;1;
2011;UR;Uri;95;1;
2011;UR;Uri;96;1;
2011;UR;Uri;97;1;
2011;UR;Uri;98;1;
2011;UR;Uri;99+;1;
2011;UR;Uri;0;2;
2011;UR;Uri;1;2;
2011;UR;Uri;2;2;
2011;UR;Uri;3;2;
2011;UR;Uri;4;2;
2011;UR;Uri;5;2;
2011;UR;Uri;6;2;
2011;UR;Uri;7;2;
2011;UR;Uri;8;2;
2011;UR;Uri;9;2;
2011;UR;Uri;10;2;
2011;UR;Uri;11;2;
2011;UR;Uri;12;2;
2011;UR;Uri;13;2;
2011;UR;Uri;14;2;
2011;UR;Uri;15;2;
2011;UR;Uri;16;2;
2011;UR;Uri;17;2;
2011;UR;Uri;18;2;
2011;UR;Uri;19;2;
2011;UR;Uri;20;2;
2011;UR;Uri;21;2;
2011;UR;Uri;22;2;
2011;UR;Uri;23;2;
2011;UR;Uri;24;2;
2011;UR;Uri;25;2;
2011;UR;Uri;26;2;
2011;UR;Uri;27;2;
2011;UR;Uri;28;2;
2011;UR;Uri;29;2;
2011;UR;Uri;30;2;
2011;UR;Uri;31;2;
2011;UR;Uri;32;2;
2011;UR;Uri;33;2;
2011;UR;Uri;34;2;
2011;UR;Uri;35;2;
2011;UR;Uri;36;2;
2011;UR;Uri;37;2;
2011;UR;Uri;38;2;
2011;UR;Uri;39;2;
2011;UR;Uri;40;2;
2011;UR;Uri;41;2;
2011;UR;Uri;42;2;
2011;UR;Uri;43;2;
2011;UR;Uri;44;2;
2011;UR;Uri;45;2;
2011;UR;Uri;46;2;
2011;UR;Uri;47;2;
2011;UR;Uri;48;2;
2011;UR;Uri;49;2;
2011;UR;Uri;50;2;
2011;UR;Uri;51;2;
2011;UR;Uri;52;2;
2011;UR;Uri;53;2;
2011;UR;Uri;54;2;
2011;UR;Uri;55;2;
2011;UR;Uri;56;2;
2011;UR;Uri;57;2;
2011;UR;Uri;58;2;
2011;UR;Uri;59;2;
2011;UR;Uri;60;2;
2011;UR;Uri;61;2;
2011;UR;Uri;62;2;
2011;UR;Uri;63;2;
2011;UR;Uri;64;2;
2011;UR;Uri;65;2;
2011;UR;Uri;66;2;
2011;UR;Uri;67;2;
2011;UR;Uri;68;2;
2011;UR;Uri;69;2;
2011;UR;Uri;70;2;
2011;UR;Uri;71;2;
2011;UR;Uri;72;2;
2011;UR;Uri;73;2;
2011;UR;Uri;74;2;
2011;UR;Uri;75;2;
2011;UR;Uri;76;2;
2011;UR;Uri;77;2;
2011;UR;Uri;78;2;
2011;UR;Uri;79;2;
2011;UR;Uri;80;2;
2011;UR;Uri;81;2;
2011;UR;Uri;82;2;
2011;UR;Uri;83;2;
2011;UR;Uri;84;2;
2011;UR;Uri;85;2;
2011;UR;Uri;86;2;
2011;UR;Uri;87;2;
2011;UR;Uri;88;2;
2011;UR;Uri;89;2;
2011;UR;Uri;90;2;
2011;UR;Uri;91;2;
2011;UR;Uri;92;2;
2011;UR;Uri;93;2;
2011;UR;Uri;94;2;
2011;UR;Uri;95;2;
2011;UR;Uri;96;2;
2011;UR;Uri;97;2;
2011;UR;Uri;98;2;
2011;UR;Uri;99+;2;
2011;SZ;Schwyz;0;1;
2011;SZ;Schwyz;1;1;
2011;SZ;Schwyz;2;1;
2011;SZ;Schwyz;3;1;
2011;SZ;Schwyz;4;1;
2011;SZ;Schwyz;5;1;
2011;SZ;Schwyz;6;1;
2011;SZ;Schwyz;7;1;
2011;SZ;Schwyz;8;1;
2011;SZ;Schwyz;9;1;
2011;SZ;Schwyz;10;1;
2011;SZ;Schwyz;11;1;
2011;SZ;Schwyz;12;1;
2011;SZ;Schwyz;13;1;
2011;SZ;Schwyz;14;1;
2011;SZ;Schwyz;15;1;
2011;SZ;Schwyz;16;1;
2011;SZ;Schwyz;17;1;
2011;SZ;Schwyz;18;1;
2011;SZ;Schwyz;19;1;
2011;SZ;Schwyz;20;1;
2011;SZ;Schwyz;21;1;
2011;SZ;Schwyz;22;1;
2011;SZ;Schwyz;23;1;
2011;SZ;Schwyz;24;1;
2011;SZ;Schwyz;25;1;
2011;SZ;Schwyz;26;1;
2011;SZ;Schwyz;27;1;
2011;SZ;Schwyz;28;1;
2011;SZ;Schwyz;29;1;
2011;SZ;Schwyz;30;1;
2011;SZ;Schwyz;31;1;
2011;SZ;Schwyz;32;1;
2011;SZ;Schwyz;33;1;
2011;SZ;Schwyz;34;1;
2011;SZ;Schwyz;35;1;
2011;SZ;Schwyz;36;1;
2011;SZ;Schwyz;37;1;
2011;SZ;Schwyz;38;1;
2011;SZ;Schwyz;39;1;
2011;SZ;Schwyz;40;1;
2011;SZ;Schwyz;41;1;
2011;SZ;Schwyz;42;1;
2011;SZ;Schwyz;43;1;
2011;SZ;Schwyz;44;1;
2011;SZ;Schwyz;45;1;
2011;SZ;Schwyz;46;1;
2011;SZ;Schwyz;47;1;
2011;SZ;Schwyz;48;1;
2011;SZ;Schwyz;49;1;
2011;SZ;Schwyz;50;1;
2011;SZ;Schwyz;51;1;
2011;SZ;Schwyz;52;1;
2011;SZ;Schwyz;53;1;
2011;SZ;Schwyz;54;1;
2011;SZ;Schwyz;55;1;
2011;SZ;Schwyz;56;1;
2011;SZ;Schwyz;57;1;
2011;SZ;Schwyz;58;1;
2011;SZ;Schwyz;59;1;
2011;SZ;Schwyz;60;1;
2011;SZ;Schwyz;61;1;
2011;SZ;Schwyz;62;1;
2011;SZ;Schwyz;63;1;
2011;SZ;Schwyz;64;1;
2011;SZ;Schwyz;65;1;
2011;SZ;Schwyz;66;1;
2011;SZ;Schwyz;67;1;
2011;SZ;Schwyz;68;1;
2011;SZ;Schwyz;69;1;
2011;SZ;Schwyz;70;1;
2011;SZ;Schwyz;71;1;
2011;SZ;Schwyz;72;1;
2011;SZ;Schwyz;73;1;
2011;SZ;Schwyz;74;1;
2011;SZ;Schwyz;75;1;
2011;SZ;Schwyz;76;1;
2011;SZ;Schwyz;77;1;
2011;SZ;Schwyz;78;1;
2011;SZ;Schwyz;79;1;
2011;SZ;Schwyz;80;1;
2011;SZ;Schwyz;81;1;
2011;SZ;Schwyz;82;1;
2011;SZ;Schwyz;83;1;
2011;SZ;Schwyz;84;1;
2011;SZ;Schwyz;85;1;
2011;SZ;Schwyz;86;1;
2011;SZ;Schwyz;87;1;
2011;SZ;Schwyz;88;1;
2011;SZ;Schwyz;89;1;
2011;SZ;Schwyz;90;1;
2011;SZ;Schwyz;91;1;
2011;SZ;Schwyz;92;1;
2011;SZ;Schwyz;93;1;
2011;SZ;Schwyz;94;1;
2011;SZ;Schwyz;95;1;
2011;SZ;Schwyz;96;1;
2011;SZ;Schwyz;97;1;
2011;SZ;Schwyz;98;1;
2011;SZ;Schwyz;99+;1;
2011;SZ;Schwyz;0;2;
2011;SZ;Schwyz;1;2;
2011;SZ;Schwyz;2;2;
2011;SZ;Schwyz;3;2;
2011;SZ;Schwyz;4;2;
2011;SZ;Schwyz;5;2;
2011;SZ;Schwyz;6;2;
2011;SZ;Schwyz;7;2;
2011;SZ;Schwyz;8;2;
2011;SZ;Schwyz;9;2;
2011;SZ;Schwyz;10;2;
2011;SZ;Schwyz;11;2;
2011;SZ;Schwyz;12;2;
2011;SZ;Schwyz;13;2;
2011;SZ;Schwyz;14;2;
2011;SZ;Schwyz;15;2;
2011;SZ;Schwyz;16;2;
2011;SZ;Schwyz;17;2;
2011;SZ;Schwyz;18;2;
2011;SZ;Schwyz;19;2;
2011;SZ;Schwyz;20;2;
2011;SZ;Schwyz;21;2;
2011;SZ;Schwyz;22;2;
2011;SZ;Schwyz;23;2;
2011;SZ;Schwyz;24;2;
2011;SZ;Schwyz;25;2;
2011;SZ;Schwyz;26;2;
2011;SZ;Schwyz;27;2;
2011;SZ;Schwyz;28;2;
2011;SZ;Schwyz;29;2;
2011;SZ;Schwyz;30;2;
2011;SZ;Schwyz;31;2;
2011;SZ;Schwyz;32;2;
2011;SZ;Schwyz;33;2;
2011;SZ;Schwyz;34;2;
2011;SZ;Schwyz;35;2;
2011;SZ;Schwyz;36;2;
2011;SZ;Schwyz;37;2;
2011;SZ;Schwyz;38;2;
2011;SZ;Schwyz;39;2;
2011;SZ;Schwyz;40;2;
2011;SZ;Schwyz;41;2;
2011;SZ;Schwyz;42;2;
2011;SZ;Schwyz;43;2;
2011;SZ;Schwyz;44;2;
2011;SZ;Schwyz;45;2;
2011;SZ;Schwyz;46;2;
2011;SZ;Schwyz;47;2;
2011;SZ;Schwyz;48;2;
2011;SZ;Schwyz;49;2;
2011;SZ;Schwyz;50;2;
2011;SZ;Schwyz;51;2;
2011;SZ;Schwyz;52;2;
2011;SZ;Schwyz;53;2;
2011;SZ;Schwyz;54;2;
2011;SZ;Schwyz;55;2;
2011;SZ;Schwyz;56;2;
2011;SZ;Schwyz;57;2;
2011;SZ;Schwyz;58;2;
2011;SZ;Schwyz;59;2;
2011;SZ;Schwyz;60;2;
2011;SZ;Schwyz;61;2;
2011;SZ;Schwyz;62;2;
2011;SZ;Schwyz;63;2;
2011;SZ;Schwyz;64;2;
2011;SZ;Schwyz;65;2;
2011;SZ;Schwyz;66;2;
2011;SZ;Schwyz;67;2;
2011;SZ;Schwyz;68;2;
2011;SZ;Schwyz;69;2;
2011;SZ;Schwyz;70;2;
2011;SZ;Schwyz;71;2;
2011;SZ;Schwyz;72;2;
2011;SZ;Schwyz;73;2;
2011;SZ;Schwyz;74;2;
2011;SZ;Schwyz;75;2;
2011;SZ;Schwyz;76;2;
2011;SZ;Schwyz;77;2;
2011;SZ;Schwyz;78;2;
2011;SZ;Schwyz;79;2;
2011;SZ;Schwyz;80;2;
2011;SZ;Schwyz;81;2;
2011;SZ;Schwyz;82;2;
2011;SZ;Schwyz;83;2;
2011;SZ;Schwyz;84;2;
2011;SZ;Schwyz;85;2;
2011;SZ;Schwyz;86;2;
2011;SZ;Schwyz;87;2;
2011;SZ;Schwyz;88;2;
2011;SZ;Schwyz;89;2;
2011;SZ;Schwyz;90;2;
2011;SZ;Schwyz;91;2;
2011;SZ;Schwyz;92;2;
2011;SZ;Schwyz;93;2;
2011;SZ;Schwyz;94;2;
2011;SZ;Schwyz;95;2;
2011;SZ;Schwyz;96;2;
2011;SZ;Schwyz;97;2;
2011;SZ;Schwyz;98;2;
2011;SZ;Schwyz;99+;2;
2011;OW;Obwalden;0;1;
2011;OW;Obwalden;1;1;
2011;OW;Obwalden;2;1;
2011;OW;Obwalden;3;1;
2011;OW;Obwalden;4;1;
2011;OW;Obwalden;5;1;
2011;OW;Obwalden;6;1;
2011;OW;Obwalden;7;1;
2011;OW;Obwalden;8;1;
2011;OW;Obwalden;9;1;
2011;OW;Obwalden;10;1;
2011;OW;Obwalden;11;1;
2011;OW;Obwalden;12;1;
2011;OW;Obwalden;13;1;
2011;OW;Obwalden;14;1;
2011;OW;Obwalden;15;1;
2011;OW;Obwalden;16;1;
2011;OW;Obwalden;17;1;
2011;OW;Obwalden;18;1;
2011;OW;Obwalden;19;1;
2011;OW;Obwalden;20;1;
2011;OW;Obwalden;21;1;
2011;OW;Obwalden;22;1;
2011;OW;Obwalden;23;1;
2011;OW;Obwalden;24;1;
2011;OW;Obwalden;25;1;
2011;OW;Obwalden;26;1;
2011;OW;Obwalden;27;1;
2011;OW;Obwalden;28;1;
2011;OW;Obwalden;29;1;
2011;OW;Obwalden;30;1;
2011;OW;Obwalden;31;1;
2011;OW;Obwalden;32;1;
2011;OW;Obwalden;33;1;
2011;OW;Obwalden;34;1;
2011;OW;Obwalden;35;1;
2011;OW;Obwalden;36;1;
2011;OW;Obwalden;37;1;
2011;OW;Obwalden;38;1;
2011;OW;Obwalden;39;1;
2011;OW;Obwalden;40;1;
2011;OW;Obwalden;41;1;
2011;OW;Obwalden;42;1;
2011;OW;Obwalden;43;1;
2011;OW;Obwalden;44;1;
2011;OW;Obwalden;45;1;
2011;OW;Obwalden;46;1;
2011;OW;Obwalden;47;1;
2011;OW;Obwalden;48;1;
2011;OW;Obwalden;49;1;
2011;OW;Obwalden;50;1;
2011;OW;Obwalden;51;1;
2011;OW;Obwalden;52;1;
2011;OW;Obwalden;53;1;
2011;OW;Obwalden;54;1;
2011;OW;Obwalden;55;1;
2011;OW;Obwalden;56;1;
2011;OW;Obwalden;57;1;
2011;OW;Obwalden;58;1;
2011;OW;Obwalden;59;1;
2011;OW;Obwalden;60;1;
2011;OW;Obwalden;61;1;
2011;OW;Obwalden;62;1;
2011;OW;Obwalden;63;1;
2011;OW;Obwalden;64;1;
2011;OW;Obwalden;65;1;
2011;OW;Obwalden;66;1;
2011;OW;Obwalden;67;1;
2011;OW;Obwalden;68;1;
2011;OW;Obwalden;69;1;
2011;OW;Obwalden;70;1;
2011;OW;Obwalden;71;1;
2011;OW;Obwalden;72;1;
2011;OW;Obwalden;73;1;
2011;OW;Obwalden;74;1;
2011;OW;Obwalden;75;1;
2011;OW;Obwalden;76;1;
2011;OW;Obwalden;77;1;
2011;OW;Obwalden;78;1;
2011;OW;Obwalden;79;1;
2011;OW;Obwalden;80;1;
2011;OW;Obwalden;81;1;
2011;OW;Obwalden;82;1;
2011;OW;Obwalden;83;1;
2011;OW;Obwalden;84;1;
2011;OW;Obwalden;85;1;
2011;OW;Obwalden;86;1;
2011;OW;Obwalden;87;1;
2011;OW;Obwalden;88;1;
2011;OW;Obwalden;89;1;
2011;OW;Obwalden;90;1;
2011;OW;Obwalden;91;1;
2011;OW;Obwalden;92;1;
2011;OW;Obwalden;93;1;
2011;OW;Obwalden;94;1;
2011;OW;Obwalden;95;1;
2011;OW;Obwalden;96;1;
2011;OW;Obwalden;97;1;
2011;OW;Obwalden;98;1;
2011;OW;Obwalden;99+;1;
2011;OW;Obwalden;0;2;
2011;OW;Obwalden;1;2;
2011;OW;Obwalden;2;2;
2011;OW;Obwalden;3;2;
2011;OW;Obwalden;4;2;
2011;OW;Obwalden;5;2;
2011;OW;Obwalden;6;2;
2011;OW;Obwalden;7;2;
2011;OW;Obwalden;8;2;
2011;OW;Obwalden;9;2;
2011;OW;Obwalden;10;2;
2011;OW;Obwalden;11;2;
2011;OW;Obwalden;12;2;
2011;OW;Obwalden;13;2;
2011;OW;Obwalden;14;2;
2011;OW;Obwalden;15;2;
2011;OW;Obwalden;16;2;
2011;OW;Obwalden;17;2;
2011;OW;Obwalden;18;2;
2011;OW;Obwalden;19;2;
2011;OW;Obwalden;20;2;
2011;OW;Obwalden;21;2;
2011;OW;Obwalden;22;2;
2011;OW;Obwalden;23;2;
2011;OW;Obwalden;24;2;
2011;OW;Obwalden;25;2;
2011;OW;Obwalden;26;2;
2011;OW;Obwalden;27;2;
2011;OW;Obwalden;28;2;
2011;OW;Obwalden;29;2;
2011;OW;Obwalden;30;2;
2011;OW;Obwalden;31;2;
2011;OW;Obwalden;32;2;
2011;OW;Obwalden;33;2;
2011;OW;Obwalden;34;2;
2011;OW;Obwalden;35;2;
2011;OW;Obwalden;36;2;
2011;OW;Obwalden;37;2;
2011;OW;Obwalden;38;2;
2011;OW;Obwalden;39;2;
2011;OW;Obwalden;40;2;
2011;OW;Obwalden;41;2;
2011;OW;Obwalden;42;2;
2011;OW;Obwalden;43;2;
2011;OW;Obwalden;44;2;
2011;OW;Obwalden;45;2;
2011;OW;Obwalden;46;2;
2011;OW;Obwalden;47;2;
2011;OW;Obwalden;48;2;
2011;OW;Obwalden;49;2;
2011;OW;Obwalden;50;2;
2011;OW;Obwalden;51;2;
2011;OW;Obwalden;52;2;
2011;OW;Obwalden;53;2;
2011;OW;Obwalden;54;2;
2011;OW;Obwalden;55;2;
2011;OW;Obwalden;56;2;
